,ItinID,FarePerMile,Coupons,Origin,RoundTrip,OnLine,RPCarrier,Passengers,ItinFare,BulkFare,Distance,DistanceGroup,MilesFlown,OriginState
1540456,20161700888,0.3199,2,ORD,1.0,1.0,AA,2.0,469.0,0.0,1466.0,3,1466.0,IL
2642342,20161689320,0.2147,2,ORD,0.0,1.0,AA,2.0,213.0,0.0,992.0,2,992.0,IL
1095367,20161719839,0.1809,1,ORD,0.0,1.0,AA,1.0,334.0,0.0,1846.0,4,1846.0,IL
517506,201612293208,0.7771,2,ORD,1.0,0.0,EV,1.0,401.0,0.0,516.0,2,516.0,IL
2678565,201613484481,0.2365,2,ORD,1.0,1.0,UA,7.0,420.0,0.0,1776.0,4,1776.0,IL
1221461,201613046012,0.3682,1,ORD,0.0,1.0,S5,1.0,109.0,0.0,296.0,1,296.0,IL
1184485,20161687285,1.2369,1,ORD,0.0,1.0,AA,1.0,757.0,0.0,612.0,2,612.0,IL
620509,201613485769,0.1303,2,ORD,1.0,0.0,UA,1.0,209.0,0.0,1604.0,4,1604.0,IL
771171,201614114698,0.2425,2,MDW,1.0,1.0,WN,4.0,324.0,0.0,1336.0,3,1336.0,IL
743286,20161693625,0.7787,2,ORD,1.0,1.0,AA,5.0,366.0,0.0,470.0,1,470.0,IL
3077753,201613500996,0.1253,3,ORD,0.0,0.0,UA,1.0,359.0,0.0,2883.0,6,2866.0,IL
1208667,201613478533,0.2261,1,ORD,0.0,1.0,UA,1.0,177.0,0.0,783.0,2,783.0,IL
1904260,201613493567,0.1788,4,ORD,1.0,0.0,UA,3.0,441.0,0.0,2466.0,5,2466.0,IL
1733609,20161696835,0.1367,2,ORD,1.0,0.0,AA,1.0,414.0,0.0,3028.0,7,3028.0,IL
1114455,201613045968,0.414,1,ORD,0.0,1.0,S5,1.0,248.0,0.0,599.0,2,599.0,IL
1950173,201611932495,0.1243,4,ORD,1.0,1.0,DL,2.0,251.0,0.0,2020.0,5,2020.0,IL
1633733,201614106004,0.1504,2,MDW,1.0,1.0,WN,10.0,351.0,0.0,2334.0,5,2334.0,IL
1221394,201612866117,0.1487,1,ORD,0.0,1.0,OO,1.0,109.0,0.0,733.0,2,733.0,IL
943443,201614565650,0.3939,1,ORD,0.0,1.0,YX,1.0,410.0,0.0,1041.0,3,1041.0,IL
440433,201612863315,0.1875,2,ORD,1.0,1.0,OO,1.0,539.0,0.0,2874.0,6,2874.0,IL
813779,201612288422,0.5465,2,ORD,1.0,0.0,EV,1.0,447.0,0.0,818.0,2,818.0,IL
3193253,201612535167,0.4506,3,ORD,1.0,0.0,MQ,1.0,556.0,0.0,1264.0,3,1234.0,IL
2743587,201612537921,0.3193,2,ORD,1.0,1.0,MQ,1.0,295.0,0.0,924.0,2,924.0,IL
3290868,201612617607,0.0816,3,ORD,1.0,1.0,NK,1.0,245.0,0.0,3003.0,7,3003.0,IL
329006,201612424261,0.2998,2,ORD,1.0,0.0,G7,1.0,518.0,0.0,1728.0,4,1728.0,IL
1018774,201612542743,4.3571,1,ORD,0.0,1.0,MQ,1.0,976.0,0.0,224.0,1,224.0,IL
3091101,201613506042,0.1245,3,ORD,1.0,0.0,UA,1.0,275.0,0.0,2413.0,5,2209.0,IL
1021281,201614098751,0.2654,1,MDW,0.0,1.0,WN,1.0,258.0,0.0,972.0,2,972.0,IL
935625,201612293606,1.2484,1,ORD,0.0,1.0,EV,1.0,593.0,0.0,475.0,1,475.0,IL
1837577,201612831782,0.0797,4,MDW,1.0,0.0,OO,1.0,303.0,0.0,3803.0,8,3803.0,IL
1151017,201614114230,0.1182,1,MDW,0.0,1.0,WN,2.0,207.0,0.0,1751.0,4,1751.0,IL
1043746,201613509432,0.149,1,ORD,0.0,1.0,UA,1.0,101.0,0.0,678.0,2,678.0,IL
17729,20161713627,0.066,2,ORD,1.0,1.0,AA,1.0,190.0,0.0,2880.0,6,2880.0,IL
453206,20161703212,0.0925,2,ORD,1.0,0.0,AA,5.0,186.0,0.0,2010.0,5,2010.0,IL
2764301,201613480634,0.3411,2,ORD,1.0,1.0,UA,1.0,809.0,0.0,2372.0,5,2372.0,IL
1652664,20161700967,0.3963,2,ORD,1.0,1.0,AA,1.0,581.0,0.0,1466.0,3,1466.0,IL
1586384,201613737024,0.2506,2,ORD,1.0,1.0,VX,1.0,874.0,0.0,3488.0,7,3488.0,IL
3408414,201614103428,0.1739,4,MDW,1.0,1.0,WN,1.0,479.0,0.0,2754.0,6,2754.0,IL
1132635,20161681735,0.8374,1,ORD,0.0,1.0,AA,1.0,726.0,0.0,867.0,2,867.0,IL
2928588,201611936678,0.3338,2,ORD,1.0,1.0,DL,4.0,223.0,0.0,668.0,2,668.0,IL
899790,201613483217,0.4527,1,ORD,0.0,1.0,UA,1.0,402.0,0.0,888.0,2,888.0,IL
1491248,201612541354,0.9776,2,ORD,1.0,1.0,MQ,1.0,524.0,0.0,536.0,2,536.0,IL
1343023,201613488499,0.3655,1,ORD,0.0,1.0,UA,1.0,432.0,0.0,1182.0,3,1182.0,IL
408618,201614114302,0.0785,2,MDW,1.0,1.0,WN,2.0,275.0,0.0,3502.0,8,3502.0,IL
2711094,201613737369,0.1809,2,ORD,1.0,1.0,VX,1.0,668.0,0.0,3692.0,8,3692.0,IL
2724446,20161701132,0.2352,2,ORD,0.0,1.0,AA,1.0,195.0,0.0,829.0,2,829.0,IL
1079221,20161719741,0.0915,1,ORD,0.0,1.0,AA,7.0,169.0,0.0,1846.0,4,1846.0,IL
1037463,201613481497,0.9628,1,ORD,0.0,1.0,UA,1.0,285.0,0.0,296.0,1,296.0,IL
665047,201613515173,0.1342,2,ORD,1.0,1.0,UA,1.0,462.0,0.0,3442.0,7,3442.0,IL
273969,201612540891,0.5061,2,ORD,1.0,1.0,MQ,1.0,418.0,0.0,826.0,2,826.0,IL
3446643,201612426185,0.4713,4,ORD,1.0,0.0,G7,1.0,558.0,0.0,1184.0,3,1184.0,IL
2256315,20161693209,0.3869,4,ORD,1.0,0.0,AA,1.0,708.0,0.0,1830.0,4,1830.0,IL
1457997,201614103923,0.3869,2,MDW,1.0,1.0,WN,1.0,465.0,0.0,1202.0,3,1202.0,IL
2907,201612864259,0.2902,2,ORD,0.0,1.0,OO,1.0,233.0,0.0,803.0,2,803.0,IL
636616,20161721716,0.0796,2,ORD,1.0,1.0,AA,2.0,330.0,0.0,4144.0,9,4144.0,IL
1525083,201613514780,0.1599,2,ORD,1.0,0.0,UA,1.0,333.0,0.0,2082.0,5,2082.0,IL
3154457,20161697219,0.0757,3,ORD,1.0,1.0,AA,1.0,243.0,0.0,3209.0,7,3209.0,IL
1945105,201611934455,0.2249,4,ORD,1.0,1.0,DL,3.0,385.0,0.0,1712.0,4,1712.0,IL
945836,201613486610,0.7093,1,ORD,0.0,1.0,UA,2.0,510.0,0.0,719.0,2,719.0,IL
1412590,201612425044,0.2461,2,ORD,1.0,0.0,G7,1.0,412.0,0.0,1674.0,4,1674.0,IL
2222465,201613516471,0.0832,4,ORD,1.0,1.0,UA,1.0,376.0,0.0,4520.0,10,4520.0,IL
12529,201613481575,0.5946,2,ORD,1.0,0.0,UA,1.0,352.0,0.0,592.0,2,592.0,IL
3442343,20161689367,0.2101,4,ORD,1.0,0.0,AA,1.0,377.0,0.0,1984.0,4,1794.0,IL
1391983,201614112799,0.7479,2,MDW,1.0,1.0,WN,1.0,522.0,0.0,698.0,2,698.0,IL
263657,201611067856,0.0925,2,ORD,0.0,1.0,AS,1.0,407.0,0.0,4398.0,9,4398.0,IL
2270124,20161708463,0.199,4,ORD,1.0,1.0,AA,1.0,917.0,0.0,4608.0,10,4608.0,IL
1565162,201614112708,0.4814,2,MDW,1.0,1.0,WN,1.0,336.0,0.0,698.0,2,698.0,IL
2678153,201611932279,0.307,2,ORD,0.0,1.0,DL,1.0,420.0,0.0,1368.0,3,1368.0,IL
1648739,201613494701,0.292,2,ORD,0.0,0.0,UA,1.0,358.0,0.0,1226.0,3,1226.0,IL
871423,201613520676,0.2219,2,ORD,1.0,1.0,UA,1.0,466.0,0.0,2100.0,5,2100.0,IL
110229,201612616313,0.0741,2,ORD,1.0,1.0,NK,1.0,137.0,0.0,1850.0,4,1850.0,IL
677936,20161687328,0.1312,2,ORD,0.0,0.0,AA,1.0,166.0,0.0,1265.0,3,1265.0,IL
497351,201612867416,0.1679,2,ORD,1.0,1.0,OO,2.0,281.0,0.0,1674.0,4,1674.0,IL
1519682,201612291606,0.6222,2,ORD,1.0,1.0,EV,1.0,611.0,0.0,982.0,2,982.0,IL
620519,201613501291,0.1426,2,ORD,1.0,0.0,UA,1.0,209.0,0.0,1466.0,3,1466.0,IL
1454422,201612540102,0.2628,2,ORD,1.0,1.0,MQ,1.0,440.0,0.0,1674.0,4,1674.0,IL
365004,201612862977,0.2149,2,ORD,1.0,0.0,OO,1.0,251.0,0.0,1168.0,3,1168.0,IL
1608012,201612292070,0.2727,2,ORD,1.0,1.0,EV,1.0,391.0,0.0,1434.0,3,1434.0,IL
79487,201613488066,0.1007,2,ORD,0.0,0.0,UA,1.0,101.0,0.0,1003.0,3,1003.0,IL
1054337,201612288159,0.3576,1,ORD,0.0,1.0,EV,2.0,226.0,0.0,632.0,2,632.0,IL
1734646,20161695220,0.2234,2,ORD,1.0,1.0,AA,1.0,528.0,0.0,2364.0,5,2364.0,IL
1912927,20161718287,0.094,4,ORD,1.0,1.0,AA,1.0,750.0,0.0,7980.0,16,7980.0,IL
1277953,201612364353,0.1376,1,ORD,0.0,1.0,F9,3.0,172.0,0.0,1250.0,3,1250.0,IL
507236,201613486198,0.7191,2,ORD,1.0,0.0,UA,1.0,430.0,0.0,598.0,2,598.0,IL
439402,201612618000,0.1009,2,ORD,1.0,1.0,NK,5.0,152.0,0.0,1506.0,4,1506.0,IL
1126874,20161681694,0.5329,1,ORD,0.0,1.0,AA,1.0,462.0,0.0,867.0,2,867.0,IL
2652403,201614111912,0.2879,2,MDW,1.0,1.0,WN,1.0,570.0,0.0,1980.0,4,1980.0,IL
2548411,2016151054,0.0798,5,MDW,1.0,0.0,9E,1.0,213.0,0.0,2694.0,6,2670.0,IL
95618,201612290178,0.2903,2,ORD,1.0,1.0,EV,1.0,342.0,0.0,1178.0,3,1178.0,IL
329134,201613505844,0.2164,2,ORD,1.0,0.0,UA,1.0,518.0,0.0,2394.0,5,2394.0,IL
3077209,201614118554,0.095,3,MDW,1.0,1.0,WN,1.0,360.0,0.0,3790.0,8,3790.0,IL
1645763,20161714093,0.1684,2,ORD,1.0,1.0,AA,4.0,485.0,0.0,2880.0,6,2880.0,IL
1693592,20161700771,0.2428,2,ORD,1.0,1.0,AA,19.0,356.0,0.0,1466.0,3,1466.0,IL
2832136,201614108777,0.1483,2,MDW,1.0,1.0,WN,3.0,451.0,0.0,3042.0,7,3042.0,IL
1018293,201613497170,0.1446,1,ORD,0.0,1.0,UA,6.0,219.0,0.0,1514.0,4,1514.0,IL
2810572,20161720659,0.2489,2,ORD,1.0,1.0,AA,4.0,919.0,0.0,3692.0,8,3692.0,IL
1013037,20161681647,0.4106,1,ORD,0.0,1.0,AA,1.0,356.0,0.0,867.0,2,867.0,IL
940850,201613497254,0.3587,1,ORD,0.0,1.0,UA,1.0,543.0,0.0,1514.0,4,1514.0,IL
1282667,20161704552,0.3893,1,ORD,0.0,1.0,AA,4.0,466.0,0.0,1197.0,3,1197.0,IL
375910,201614565580,0.799,2,ORD,1.0,0.0,YX,1.0,660.0,0.0,826.0,2,826.0,IL
1499747,20161721767,0.098,2,ORD,1.0,1.0,AA,2.0,406.0,0.0,4144.0,9,4144.0,IL
502513,20161683615,0.3823,2,ORD,0.0,0.0,AA,1.0,388.0,0.0,1015.0,3,1015.0,IL
991744,201613480191,0.5675,1,ORD,0.0,1.0,UA,1.0,353.0,0.0,622.0,2,622.0,IL
2102936,20161683415,0.1825,4,ORD,1.0,0.0,AA,1.0,280.0,0.0,1534.0,4,1534.0,IL
841931,201613737249,0.0466,2,ORD,1.0,1.0,VX,1.0,172.0,0.0,3692.0,8,3692.0,IL
1733613,20161703999,0.4216,2,ORD,1.0,0.0,AA,1.0,414.0,0.0,982.0,2,982.0,IL
1207043,201613482647,0.335,1,ORD,0.0,1.0,UA,1.0,205.0,0.0,612.0,2,612.0,IL
598721,201614111616,0.1131,2,MDW,1.0,1.0,WN,4.0,224.0,0.0,1980.0,4,1980.0,IL
393723,201613737344,0.1205,2,ORD,1.0,1.0,VX,1.0,445.0,0.0,3692.0,8,3692.0,IL
1852604,201611936395,0.1028,4,ORD,1.0,1.0,DL,1.0,885.0,0.0,8612.0,18,8612.0,IL
621694,201612538995,0.6232,2,ORD,1.0,1.0,MQ,1.0,688.0,0.0,1104.0,3,1104.0,IL
876243,201614101556,0.3909,1,MDW,0.0,1.0,WN,2.0,120.0,0.0,307.0,1,307.0,IL
3156570,201614106349,0.1758,3,MDW,1.0,1.0,WN,1.0,435.0,0.0,2475.0,5,2475.0,IL
1315174,201613483105,0.2196,1,ORD,0.0,1.0,UA,1.0,195.0,0.0,888.0,2,888.0,IL
1488357,20161703466,0.1562,2,ORD,1.0,0.0,AA,1.0,314.0,0.0,2010.0,5,2010.0,IL
2673559,201613509550,0.1893,2,ORD,0.0,0.0,UA,1.0,148.0,0.0,782.0,2,782.0,IL
358850,201614115863,0.4764,2,MDW,1.0,1.0,WN,1.0,383.0,0.0,804.0,2,804.0,IL
2288465,20161691071,0.2856,4,ORD,1.0,0.0,AA,1.0,726.0,0.0,2542.0,6,2542.0,IL
2793135,201614112586,0.3009,2,MDW,1.0,1.0,WN,1.0,210.0,0.0,698.0,2,698.0,IL
3427151,20161683246,0.1122,4,ORD,1.0,0.0,AA,2.0,286.0,0.0,2548.0,6,2548.0,IL
1253277,201613482625,0.2859,1,ORD,0.0,1.0,UA,1.0,175.0,0.0,612.0,2,612.0,IL
3216517,201613491538,0.1062,3,ORD,1.0,0.0,UA,3.0,895.0,0.0,8527.0,18,8427.0,IL
1762177,201611830803,0.448,4,MDW,0.0,1.0,DL,1.0,736.0,0.0,1643.0,4,1643.0,IL
625399,201613506328,0.4656,2,ORD,1.0,0.0,UA,1.0,311.0,0.0,668.0,2,668.0,IL
2708094,201613047196,0.3491,2,ORD,1.0,0.0,S5,1.0,502.0,0.0,1438.0,3,1438.0,IL
1041912,201613483246,0.6396,1,ORD,0.0,1.0,UA,1.0,568.0,0.0,888.0,2,888.0,IL
3134057,201612423692,0.2533,3,ORD,1.0,0.0,G7,1.0,568.0,0.0,3110.0,7,2242.0,IL
199921,201613521660,0.1443,2,ORD,1.0,0.0,UA,2.0,292.0,0.0,2024.0,5,2024.0,IL
618671,201613047143,0.1815,2,ORD,1.0,0.0,S5,2.0,261.0,0.0,1438.0,3,1438.0,IL
51049,20161694817,0.0914,2,ORD,1.0,0.0,AA,3.0,216.0,0.0,2364.0,5,2364.0,IL
1496055,201614111030,0.5012,2,MDW,1.0,1.0,WN,1.0,406.0,0.0,810.0,2,810.0,IL
1466711,201613481135,0.4715,2,ORD,1.0,0.0,UA,1.0,298.0,0.0,632.0,2,632.0,IL
45322,201611931379,0.1873,2,ORD,0.0,1.0,DL,1.0,216.0,0.0,1153.0,3,1153.0,IL
206454,201612289139,0.3703,2,ORD,1.0,0.0,EV,1.0,234.0,0.0,632.0,2,632.0,IL
1290280,201611270750,0.2457,1,ORD,0.0,1.0,B6,5.0,213.0,0.0,867.0,2,867.0,IL
2496122,201612869420,0.4084,4,ORD,1.0,0.0,OO,1.0,887.0,0.0,2172.0,5,2172.0,IL
1899377,201611935179,0.0987,4,ORD,1.0,1.0,DL,1.0,189.0,0.0,1914.0,4,1914.0,IL
508660,20161698298,0.0829,2,ORD,1.0,1.0,AA,2.0,289.0,0.0,3488.0,7,3488.0,IL
956393,201613497174,0.1486,1,ORD,0.0,1.0,UA,1.0,225.0,0.0,1514.0,4,1514.0,IL
1437497,201613519327,0.2235,2,ORD,1.0,0.0,UA,1.0,926.0,0.0,4144.0,9,4144.0,IL
526647,201613497418,0.0581,2,ORD,1.0,1.0,UA,12.0,176.0,0.0,3028.0,7,3028.0,IL
2694152,201614099233,0.2491,2,MDW,1.0,1.0,WN,2.0,284.0,0.0,1140.0,3,1140.0,IL
2163210,201611936244,0.0855,4,ORD,1.0,0.0,DL,1.0,171.0,0.0,1999.0,4,1999.0,IL
916125,20161681048,0.5998,1,ORD,0.0,1.0,AA,1.0,586.0,0.0,977.0,2,977.0,IL
361592,201613482888,0.3129,2,ORD,1.0,1.0,UA,6.0,383.0,0.0,1224.0,3,1224.0,IL
931952,201612540458,1.149,1,ORD,0.0,1.0,MQ,1.0,478.0,0.0,416.0,1,416.0,IL
1537305,201613737349,0.127,2,ORD,1.0,1.0,VX,1.0,469.0,0.0,3692.0,8,3692.0,IL
1567851,201613495424,0.1811,2,ORD,1.0,1.0,UA,1.0,335.0,0.0,1850.0,4,1850.0,IL
1174784,201613047738,0.4707,1,ORD,0.0,1.0,S5,3.0,345.0,0.0,733.0,2,733.0,IL
697614,201612288628,0.1704,2,ORD,1.0,1.0,EV,1.0,227.0,0.0,1332.0,3,1332.0,IL
350006,201612290862,0.3148,2,ORD,1.0,0.0,EV,1.0,544.0,0.0,1728.0,4,1728.0,IL
1062894,201612618581,0.217,1,ORD,0.0,1.0,NK,4.0,243.0,0.0,1120.0,3,1120.0,IL
909030,20161681042,0.4933,1,ORD,0.0,1.0,AA,1.0,482.0,0.0,977.0,2,977.0,IL
662743,201614103920,0.3844,2,MDW,1.0,1.0,WN,1.0,462.0,0.0,1202.0,3,1202.0,IL
453674,201614562271,0.434,2,ORD,1.0,1.0,YX,1.0,526.0,0.0,1212.0,3,1212.0,IL
554223,201611068268,0.1844,2,ORD,0.0,0.0,AS,1.0,349.0,0.0,1893.0,4,1893.0,IL
615969,201611829742,0.2034,2,MDW,0.0,1.0,DL,1.0,261.0,0.0,1283.0,3,1283.0,IL
846051,201612364272,0.0347,2,ORD,1.0,1.0,F9,3.0,128.0,0.0,3692.0,8,3692.0,IL
204205,201614112345,0.1593,2,MDW,1.0,1.0,WN,1.0,267.0,0.0,1676.0,4,1676.0,IL
1658581,20161720462,0.13,2,ORD,1.0,1.0,AA,2.0,480.0,0.0,3692.0,8,3692.0,IL
736287,201614111961,0.3323,2,MDW,1.0,1.0,WN,1.0,658.0,0.0,1980.0,4,1980.0,IL
868785,20161685550,0.6577,2,ORD,0.0,1.0,AA,1.0,563.0,0.0,856.0,2,856.0,IL
1223207,20161688137,0.1329,1,ORD,0.0,1.0,AA,1.0,118.0,0.0,888.0,2,888.0,IL
851497,201612866366,0.193,2,ORD,1.0,0.0,OO,1.0,283.0,0.0,1466.0,3,1466.0,IL
2670514,201612422831,0.4222,2,ORD,1.0,0.0,G7,1.0,825.0,0.0,1954.0,4,1954.0,IL
508191,201614562824,0.4882,2,ORD,1.0,0.0,YX,1.0,289.0,0.0,592.0,2,592.0,IL
969320,201613515735,0.2882,1,ORD,0.0,1.0,UA,1.0,532.0,0.0,1846.0,4,1846.0,IL
3017878,201614109096,0.1201,3,MDW,1.0,1.0,WN,1.0,426.0,0.0,3546.0,8,3546.0,IL
311243,201613736898,0.0717,2,ORD,1.0,1.0,VX,2.0,250.0,0.0,3488.0,7,3488.0,IL
2285515,201613483551,0.1493,4,ORD,1.0,0.0,UA,1.0,287.0,0.0,1922.0,4,1922.0,IL
1608960,20161700814,0.2667,2,ORD,1.0,1.0,AA,1.0,391.0,0.0,1466.0,3,1466.0,IL
2171998,20161698994,0.0847,4,ORD,1.0,0.0,AA,1.0,368.0,0.0,4347.0,9,4347.0,IL
1073644,201611271050,0.2932,1,ORD,0.0,1.0,B6,1.0,217.0,0.0,740.0,2,740.0,IL
373461,20161703710,0.2647,2,ORD,1.0,1.0,AA,2.0,532.0,0.0,2010.0,5,2010.0,IL
476326,20161695501,0.2572,2,ORD,1.0,0.0,AA,1.0,519.0,0.0,2018.0,5,2018.0,IL
795514,201614115480,0.1953,2,MDW,1.0,1.0,WN,4.0,564.0,0.0,2888.0,6,2888.0,IL
146977,201614109760,0.1443,2,MDW,1.0,1.0,WN,2.0,505.0,0.0,3500.0,8,3500.0,IL
1229765,201612619115,0.1067,1,ORD,0.0,1.0,NK,8.0,108.0,0.0,1012.0,3,1012.0,IL
535270,201612862382,0.1584,2,ORD,1.0,0.0,OO,1.0,192.0,0.0,1212.0,3,1212.0,IL
1031999,201613520044,0.3615,1,ORD,0.0,1.0,UA,1.0,624.0,0.0,1726.0,4,1726.0,IL
3268439,20161680669,0.2257,3,ORD,1.0,0.0,AA,1.0,272.0,0.0,1431.0,3,1205.0,IL
551160,201612537118,0.8277,2,ORD,1.0,1.0,MQ,1.0,389.0,0.0,470.0,1,470.0,IL
2036459,201611829635,0.0888,4,MDW,1.0,0.0,DL,1.0,383.0,0.0,4315.0,9,4315.0,IL
2667327,201612290362,0.3536,2,ORD,1.0,0.0,EV,1.0,408.0,0.0,1154.0,3,1154.0,IL
1646687,201611933232,0.3985,2,ORD,1.0,1.0,DL,1.0,483.0,0.0,1212.0,3,1212.0,IL
272668,20161703149,0.0741,2,ORD,1.0,1.0,AA,1.0,149.0,0.0,2010.0,5,2010.0,IL
162651,201614120249,0.402,2,MDW,0.0,1.0,WN,1.0,369.0,0.0,918.0,2,918.0,IL
3052244,201612539120,0.5852,3,ORD,1.0,0.0,MQ,1.0,529.0,0.0,1010.0,3,904.0,IL
541298,201613519213,0.133,2,ORD,1.0,1.0,UA,3.0,551.0,0.0,4144.0,9,4144.0,IL
3067205,201613488607,0.0892,3,ORD,1.0,1.0,UA,1.0,274.0,0.0,3073.0,7,3073.0,IL
3251896,201614118813,0.0721,3,MDW,0.0,1.0,WN,1.0,323.0,0.0,4478.0,9,4478.0,IL
1523050,201611935621,0.7085,2,ORD,1.0,1.0,DL,1.0,333.0,0.0,470.0,1,470.0,IL
1782619,201612868342,0.1041,4,ORD,1.0,0.0,OO,1.0,314.0,0.0,3016.0,7,3016.0,IL
1338980,201614113295,0.0694,1,MDW,0.0,1.0,WN,2.0,128.0,0.0,1844.0,4,1844.0,IL
1282576,201612538891,0.8442,1,ORD,0.0,1.0,MQ,1.0,466.0,0.0,552.0,2,552.0,IL
1720764,201613497000,0.2401,2,ORD,1.0,1.0,UA,1.0,558.0,0.0,2324.0,5,2324.0,IL
1625735,201614100694,0.2449,2,MDW,0.0,1.0,WN,1.0,240.0,0.0,980.0,2,980.0,IL
241063,201613514248,0.0299,2,ORD,1.0,1.0,UA,1.0,103.0,0.0,3446.0,7,3446.0,IL
611679,20161706805,0.1441,2,ORD,1.0,0.0,AA,1.0,345.0,0.0,2394.0,5,2394.0,IL
1558781,201612868742,0.214,2,ORD,1.0,1.0,OO,3.0,535.0,0.0,2500.0,6,2500.0,IL
1596976,20161706265,0.1704,2,ORD,0.0,1.0,AA,1.0,319.0,0.0,1872.0,4,1872.0,IL
3411953,201611933674,0.1365,4,ORD,1.0,1.0,DL,1.0,306.0,0.0,2242.0,5,2242.0,IL
1006378,201613480160,0.4164,1,ORD,0.0,1.0,UA,1.0,259.0,0.0,622.0,2,622.0,IL
1392872,201613519771,0.3136,2,ORD,1.0,0.0,UA,1.0,784.0,0.0,2500.0,6,2500.0,IL
814117,201613484661,0.3941,2,ORD,1.0,1.0,UA,1.0,700.0,0.0,1776.0,4,1776.0,IL
3043262,201613510319,0.205,3,ORD,1.0,0.0,UA,1.0,593.0,0.0,2893.0,6,2893.0,IL
2784534,201613047222,0.532,2,ORD,1.0,0.0,S5,1.0,765.0,0.0,1438.0,3,1438.0,IL
237902,201612292905,0.3295,2,ORD,1.0,1.0,EV,1.0,348.0,0.0,1056.0,3,1056.0,IL
1225138,201612862732,0.172,1,ORD,0.0,1.0,OO,2.0,168.0,0.0,977.0,2,977.0,IL
1356893,20161712333,0.0875,1,ORD,0.0,1.0,AA,3.0,126.0,0.0,1440.0,3,1440.0,IL
2430792,201613491349,0.1083,4,ORD,1.0,0.0,UA,1.0,916.0,0.0,8619.0,18,8456.0,IL
2148817,201613483443,0.2692,4,ORD,1.0,0.0,UA,1.0,756.0,0.0,2808.0,6,2808.0,IL
1640998,201612867420,0.1822,2,ORD,1.0,0.0,OO,1.0,305.0,0.0,1674.0,4,1674.0,IL
1051841,201614099315,0.5722,1,MDW,0.0,1.0,WN,5.0,226.0,0.0,395.0,1,395.0,IL
864020,201614121324,0.2698,2,MDW,1.0,1.0,WN,1.0,777.0,0.0,2880.0,6,2880.0,IL
2181671,20161713430,0.1119,4,ORD,1.0,1.0,AA,1.0,953.0,0.0,8515.0,18,8515.0,IL
2914041,20161680659,1.0108,2,ORD,0.0,1.0,AA,1.0,841.0,0.0,832.0,2,832.0,IL
1323669,201614101573,0.6906,1,MDW,0.0,1.0,WN,3.0,212.0,0.0,307.0,1,307.0,IL
928495,20161723353,0.3152,1,ORD,0.0,1.0,AA,1.0,319.0,0.0,1012.0,3,1012.0,IL
747180,201613047270,0.2093,2,ORD,0.0,0.0,S5,1.0,184.0,0.0,879.0,2,879.0,IL
460376,201614101292,0.1588,2,MDW,0.0,1.0,WN,1.0,141.0,0.0,888.0,2,888.0,IL
2715810,201613487743,0.4305,2,ORD,1.0,1.0,UA,3.0,619.0,0.0,1438.0,3,1438.0,IL
905643,201612290257,0.2652,1,ORD,0.0,1.0,EV,2.0,153.0,0.0,577.0,2,577.0,IL
1666100,20161684980,0.4265,2,ORD,1.0,1.0,AA,1.0,511.0,0.0,1198.0,3,1198.0,IL
635474,201613492379,0.3395,2,ORD,0.0,0.0,UA,1.0,330.0,0.0,972.0,2,972.0,IL
451893,201612867051,0.2784,2,ORD,1.0,0.0,OO,1.0,186.0,0.0,668.0,2,668.0,IL
978433,201612424142,0.3264,1,ORD,0.0,1.0,G7,5.0,282.0,0.0,864.0,2,864.0,IL
2744351,201611936816,0.1392,2,ORD,0.0,1.0,DL,1.0,245.0,0.0,1760.0,4,1760.0,IL
1322248,201614097509,0.1151,1,MDW,0.0,1.0,WN,1.0,129.0,0.0,1121.0,3,1121.0,IL
2624370,20161716907,0.1771,2,ORD,1.0,1.0,AA,1.0,592.0,0.0,3342.0,7,3342.0,IL
437404,201614565291,0.5673,2,ORD,1.0,0.0,YX,1.0,472.0,0.0,832.0,2,832.0,IL
3263950,20161723464,0.4834,3,ORD,1.0,0.0,AA,1.0,975.0,0.0,2098.0,5,2017.0,IL
1641299,201614565704,0.1465,2,ORD,1.0,1.0,YX,2.0,305.0,0.0,2082.0,5,2082.0,IL
589780,201612291041,1.0062,2,ORD,1.0,1.0,EV,2.0,650.0,0.0,646.0,2,646.0,IL
857486,201614099741,0.7316,2,MDW,1.0,1.0,WN,3.0,578.0,0.0,790.0,2,790.0,IL
119516,20161703169,0.0801,2,ORD,1.0,1.0,AA,5.0,161.0,0.0,2010.0,5,2010.0,IL
1499737,20161710625,0.1167,2,ORD,1.0,0.0,AA,1.0,406.0,0.0,3478.0,7,3478.0,IL
652680,201613048574,0.7485,2,ORD,1.0,0.0,S5,1.0,500.0,0.0,668.0,2,668.0,IL
1029174,2016151045,0.7221,1,MDW,0.0,1.0,9E,1.0,252.0,0.0,349.0,1,349.0,IL
1073397,201614118839,0.1181,1,MDW,0.0,1.0,WN,7.0,217.0,0.0,1838.0,4,1838.0,IL
2633876,201612425593,0.6355,2,ORD,1.0,0.0,G7,1.0,816.0,0.0,1284.0,3,1284.0,IL
1741137,201612289299,0.3919,2,ORD,1.0,0.0,EV,1.0,232.0,0.0,592.0,2,592.0,IL
538983,201614115467,0.1908,2,MDW,1.0,1.0,WN,3.0,551.0,0.0,2888.0,6,2888.0,IL
207337,201613484334,0.1503,2,ORD,1.0,0.0,UA,2.0,267.0,0.0,1776.0,4,1776.0,IL
